,GameKey,PlayId,GameClock,Quarter,PlayType,PossessionTeam
5041,503,2244,11:43,3,Punt,NYG
5042,503,2336,9:53,3,Punt,SEA
5043,503,2420,9:00,3,Punt,NYG
5044,503,2723,5:39,3,Punt,NYG
5045,503,2848,4:04,3,Punt,SEA
5046,503,3269,11:11,4,Punt,SEA
5047,503,3526,8:23,4,Punt,NYG
5048,504,350,11:04,1,Punt,NE
5049,504,377,11:04,1,Punt,NE
5050,504,461,9:43,1,Punt,ATL
5051,504,607,7:24,1,Punt,NE
5052,504,1237,11:28,2,Punt,ATL
5053,505,480,7:10,1,Punt,WAS
5054,505,509,7:00,1,Punt,WAS
5055,505,596,5:19,1,Punt,PHI
5056,505,747,2:30,1,Punt,WAS
5057,505,1339,8:26,2,Punt,PHI
5058,505,1445,6:28,2,Punt,WAS
5059,505,1785,1:59,2,Punt,WAS
5060,505,2572,6:53,3,Punt,WAS
5061,505,2657,4:59,3,Punt,PHI
5062,506,192,12:26,1,Punt,MIA
5063,506,321,10:16,1,Punt,BLT
5064,506,432,9:18,1,Punt,MIA
5065,506,646,7:33,1,Punt,MIA
5066,506,734,5:33,1,Punt,BLT
5067,506,882,1:15,1,Punt,MIA
5068,506,1164,11:59,2,Punt,MIA
5069,506,1988,1:12,2,Punt,MIA
5070,506,2185,0:34,2,Punt,BLT
5071,506,2395,12:23,3,Punt,BLT
5072,506,2481,10:49,3,Punt,MIA
5073,506,2777,6:27,3,Punt,MIA
5074,506,2900,3:33,3,Punt,BLT
5075,506,2927,3:19,3,Punt,BLT
5076,506,2950,3:08,3,Punt,BLT
5077,507,414,9:03,1,Punt,MIN
5078,507,734,2:53,1,Punt,CLV
5079,507,940,0:23,1,Punt,MIN
5080,507,1101,12:55,2,Punt,CLV
5081,507,1388,7:37,2,Punt,MIN
5082,507,1474,6:07,2,Punt,CLV
5083,507,2544,10:41,3,Punt,MIN
5084,507,3234,15:00,4,Punt,CLV
5085,507,3627,8:50,4,Punt,CLV
5086,507,3716,7:06,4,Punt,MIN
5087,507,3801,6:43,4,Punt,CLV
5088,507,3964,4:54,4,Punt,MIN
5089,508,819,3:35,1,Punt,BUF
5090,508,977,1:42,1,Punt,OAK
5091,508,1076,0:20,1,Punt,BUF
5092,508,1216,13:38,2,Punt,OAK
5093,508,1675,5:05,2,Punt,OAK
5094,508,1857,2:10,2,Punt,BUF
5095,508,2398,13:20,3,Punt,BUF
5096,508,2969,7:27,3,Punt,OAK
5097,508,3981,5:04,4,Punt,BUF
5098,509,252,9:48,1,Punt,IND
5099,509,631,4:27,1,Punt,IND
5100,509,1011,14:51,2,Punt,IND
5101,509,1275,11:50,2,Punt,CIN
5102,509,1890,2:56,2,Punt,IND
5103,509,2050,1:23,2,Punt,CIN
5104,509,2077,1:23,2,Punt,CIN
5105,509,3610,7:48,4,Punt,CIN
5106,509,3809,5:28,4,Punt,IND
5107,509,3934,2:56,4,Punt,CIN
5108,510,376,7:16,1,Punt,NE
5109,510,987,12:51,2,Punt,LAC
5110,510,1279,9:19,2,Punt,NE
5111,510,1725,2:07,2,Punt,LAC
5112,510,2377,11:01,3,Punt,LAC
5113,510,2902,2:33,3,Punt,LAC
5114,510,3550,7:10,4,Punt,NE
5115,510,3729,4:52,4,Punt,LAC
5116,511,441,8:06,1,Punt,CHI
5117,511,578,5:27,1,Punt,NO
5118,511,1009,12:48,2,Punt,NO
5119,511,1227,8:28,2,Punt,CHI
5120,511,1254,8:22,2,Punt,CHI
5121,511,2002,13:40,3,Punt,CHI
5122,511,2217,9:25,3,Punt,NO
5123,511,2675,2:23,3,Punt,NO
5124,511,2770,0:31,3,Punt,CHI
5125,511,3081,12:02,4,Punt,CHI
5126,512,866,1:47,1,Punt,NYJ
5127,512,1491,6:15,2,Punt,NYJ
5128,512,1607,5:13,2,Punt,ATL
5129,512,2217,12:55,3,Punt,ATL
5130,512,2308,10:52,3,Punt,NYJ
5131,512,2391,9:18,3,Punt,ATL
5132,512,2525,7:23,3,Punt,NYJ
5133,512,3348,6:53,4,Punt,ATL
5134,512,3623,3:54,4,Punt,NYJ
5135,512,3869,1:16,4,Punt,ATL
5136,513,202,12:51,1,Punt,SF
5137,513,396,9:49,1,Punt,PHI
5138,513,485,8:32,1,Punt,SF
5139,513,866,1:47,1,Punt,SF
5140,513,968,15:00,2,Punt,PHI
5141,513,1059,12:59,2,Punt,SF
5142,513,1170,11:16,2,Punt,PHI
5143,513,1339,7:32,2,Punt,PHI
5144,513,1444,4:54,2,Punt,SF
5145,513,2164,13:19,3,Punt,PHI
5146,513,2267,11:56,3,Punt,SF
5147,513,2356,10:25,3,Punt,PHI
5148,513,2440,9:36,3,Punt,SF
5149,513,2674,5:53,3,Punt,SF
5150,514,155,14:06,1,Punt,TB
5151,514,244,12:28,1,Punt,CAR
5152,514,375,10:24,1,Punt,TB
5153,514,1099,11:51,2,Punt,TB
5154,514,1256,9:30,2,Punt,CAR
5155,514,1665,3:03,2,Punt,CAR
5156,514,1768,2:40,2,Punt,TB
5157,514,2339,10:01,3,Punt,TB
5158,514,2432,8:28,3,Punt,CAR
5159,514,2759,1:58,3,Punt,CAR
5160,514,2846,0:23,3,Punt,TB
5161,514,2946,14:22,4,Punt,CAR
5162,514,3523,4:08,4,Punt,CAR
5163,515,324,11:42,1,Punt,SEA
5164,515,1092,0:55,1,Punt,HST
5165,515,1210,14:50,2,Punt,SEA
5166,515,1784,4:36,2,Punt,HST
5167,515,2035,2:00,2,Punt,SEA
5168,515,2185,0:10,2,Punt,HST
5169,515,2409,11:34,3,Punt,SEA
5170,515,3283,14:28,4,Punt,HST
5171,515,3447,11:34,4,Punt,SEA
5172,515,4371,1:49,4,Punt,HST
5173,516,1298,8:08,2,Punt,DAL
5174,516,1772,1:10,2,Punt,WAS
5175,516,1942,0:25,2,Punt,DAL
5176,516,2642,5:04,3,Punt,WAS
5177,516,2680,4:51,3,Punt,WAS
5178,516,3021,13:45,4,Punt,WAS
5179,516,3982,1:05,4,Punt,DAL
5180,517,619,4:00,1,Punt,DET
5181,517,706,2:25,1,Punt,PIT
5182,517,835,0:09,1,Punt,DET
5183,517,944,12:55,2,Punt,PIT
5184,517,2204,13:35,3,Punt,DET
5185,517,3186,12:01,4,Punt,PIT
5186,517,3479,5:03,4,Punt,PIT
5187,518,116,14:16,1,Punt,DEN
5188,518,309,10:58,1,Punt,KC
5189,518,538,8:00,1,Punt,DEN
5190,518,1381,10:12,2,Punt,KC
5191,518,1480,9:17,2,Punt,DEN
5192,518,1516,9:17,2,Punt,DEN
5193,518,2156,0:14,2,Punt,DEN
5194,518,2309,13:38,3,Punt,KC
5195,518,2749,7:09,3,Punt,KC
5196,518,4302,0:59,4,Punt,KC
5197,519,134,13:16,1,Punt,NYJ
5198,519,238,11:40,1,Punt,BUF
5199,519,577,4:58,1,Punt,BUF
5200,519,722,3:19,1,Punt,NYJ
5201,519,1507,6:58,2,Punt,BUF
5202,519,1662,3:30,2,Punt,NYJ
5203,519,2236,13:43,3,Punt,BUF
5204,519,2586,8:45,3,Punt,BUF
5205,519,2693,6:46,3,Punt,NYJ
5206,519,2845,5:20,3,Punt,BUF
5207,519,3384,13:08,4,Punt,NYJ
5208,520,321,11:06,1,Punt,CAR
5209,520,432,9:28,1,Punt,ATL
5210,520,1045,14:16,2,Punt,ATL
5211,520,1241,10:43,2,Punt,CAR
5212,520,2404,7:33,3,Punt,ATL
5213,520,2809,15:00,4,Punt,ATL
5214,520,2961,11:47,4,Punt,CAR
5215,520,3287,5:33,4,Punt,CAR
5216,520,3647,2:32,4,Punt,CAR
5217,521,184,12:52,1,Punt,HST
5218,521,486,7:38,1,Punt,HST
5219,521,576,6:41,1,Punt,IND
5220,521,716,4:12,1,Punt,HST
5221,521,806,3:14,1,Punt,IND
5222,521,1248,11:03,2,Punt,IND
5223,521,1391,9:34,2,Punt,HST
5224,521,1812,2:00,2,Punt,HST
5225,521,2294,12:25,3,Punt,IND
5226,521,2420,10:44,3,Punt,HST
5227,521,2534,7:53,3,Punt,IND
5228,521,2698,5:49,3,Punt,HST
5229,521,3194,13:12,4,Punt,HST
5230,521,3824,3:17,4,Punt,IND
5231,522,396,6:43,1,Punt,CIN
5232,522,795,15:00,2,Punt,CIN
5233,522,2084,11:44,3,Punt,CIN
5234,522,2430,4:44,3,Punt,CIN
5235,522,2618,1:23,3,Punt,JAX
5236,522,2659,1:13,3,Punt,JAX
5237,522,2817,14:54,4,Punt,CIN
5238,522,2966,12:35,4,Punt,CIN
5239,522,3126,10:16,4,Punt,JAX
5240,522,3224,9:17,4,Punt,CIN
5241,523,445,6:46,1,Punt,TB
5242,523,472,6:37,1,Punt,TB
5243,523,782,2:43,1,Punt,TB
5244,523,866,1:49,1,Punt,NO
5245,523,1062,14:20,2,Punt,TB
5246,523,2037,0:36,2,Punt,TB
5247,523,2184,13:39,3,Punt,TB
5248,523,2568,8:28,3,Punt,TB
5249,523,3196,12:40,4,Punt,NO
5250,523,3223,12:34,4,Punt,NO
5251,523,3473,8:23,4,Punt,TB
5252,524,1337,8:09,2,Punt,NYG
5253,524,1807,2:59,2,Punt,LA
5254,524,2720,8:13,3,Punt,NYG
5255,524,2930,5:03,3,Punt,NYG
5256,524,3118,1:33,3,Punt,NYG
5257,524,3302,12:41,4,Punt,LA
5258,524,3325,12:41,4,Punt,LA
5259,524,3813,2:18,4,Punt,NYG
5260,525,748,4:15,1,Punt,DEN
5261,525,1165,14:26,2,Punt,DEN
5262,525,1253,12:21,2,Punt,PHI
5263,525,2217,1:00,2,Punt,DEN
5264,525,2823,6:30,3,Punt,DEN
5265,525,2911,5:32,3,Punt,PHI
5266,525,3944,3:02,4,Punt,DEN
5267,525,4244,1:24,4,Punt,DEN
5268,525,4271,0:18,4,Punt,DEN
5269,526,382,8:13,1,Punt,BLT
5270,526,627,4:01,1,Punt,TEN
5271,526,1348,7:51,2,Punt,TEN
5272,526,1434,5:46,2,Punt,BLT
5273,526,1470,5:37,2,Punt,BLT
5274,526,1916,1:00,2,Punt,BLT
5275,526,2152,13:18,3,Punt,TEN
5276,526,2265,11:44,3,Punt,BLT
5277,526,2354,10:07,3,Punt,TEN
5278,526,2527,7:19,3,Punt,BLT
5279,526,2558,7:09,3,Punt,BLT
5280,526,2647,4:53,3,Punt,TEN
5281,527,462,9:27,1,Punt,SF
5282,527,558,7:50,1,Punt,ARZ
5283,527,697,5:37,1,Punt,SF
5284,527,782,3:44,1,Punt,ARZ
5285,527,873,2:17,1,Punt,SF
5286,527,958,1:47,1,Punt,ARZ
5287,527,1476,10:24,2,Punt,SF
5288,527,1565,8:53,2,Punt,ARZ
5289,527,1667,7:57,2,Punt,SF
5290,527,2299,0:33,2,Punt,SF
5291,527,3094,6:36,3,Punt,ARZ
5292,527,3184,5:03,3,Punt,SF
5293,527,3645,12:46,4,Punt,SF
5294,527,4725,1:56,4,Punt,ARZ
5295,528,202,12:15,1,Punt,WAS
5296,528,348,10:14,1,Punt,SEA
5297,528,537,7:03,1,Punt,SEA
5298,528,870,2:06,1,Punt,WAS
5299,528,1121,14:50,2,Punt,WAS
5300,528,2105,1:30,2,Punt,SEA
5301,528,2239,0:56,2,Punt,WAS
5302,528,2607,13:36,3,Punt,SEA
5303,528,3117,5:12,3,Punt,WAS
5304,528,3450,1:21,3,Punt,SEA
5305,528,3562,14:55,4,Punt,WAS
5306,528,3936,10:14,4,Punt,WAS
5307,528,4042,7:55,4,Punt,SEA
5308,528,4392,2:31,4,Punt,WAS
5309,529,206,11:52,1,Punt,DAL
5310,529,289,10:18,1,Punt,KC
5311,529,316,10:13,1,Punt,KC
5312,529,400,8:48,1,Punt,DAL
5313,529,511,6:44,1,Punt,KC
5314,529,959,14:04,2,Punt,KC
5315,529,1047,12:35,2,Punt,DAL
5316,529,1517,3:27,2,Punt,DAL
5317,529,1644,1:52,2,Punt,KC
5318,529,2804,1:00,3,Punt,KC
5319,529,3680,2:00,4,Punt,DAL
5320,530,592,3:10,1,Punt,MIA
5321,530,761,1:20,1,Punt,OAK
5322,530,2048,12:59,3,Punt,MIA
5323,530,2519,5:20,3,Punt,OAK
5324,530,2605,3:43,3,Punt,MIA
5325,530,3009,11:03,4,Punt,MIA
5326,530,3119,9:43,4,Punt,OAK
5327,530,3241,7:29,4,Punt,MIA
5328,531,730,15:00,2,Punt,GB
5329,531,1030,9:44,2,Punt,GB
5330,531,2320,4:37,3,Punt,GB
5331,532,116,13:19,1,Punt,SEA
5332,532,261,12:09,1,Punt,SEA
5333,532,481,9:19,1,Punt,ARZ
5334,532,1338,11:11,2,Punt,SEA
5335,532,1540,9:16,2,Punt,SEA
5336,532,1654,7:45,2,Punt,ARZ
5337,532,2931,6:13,3,Punt,SEA
5338,532,3153,3:20,3,Punt,ARZ
5339,532,3257,2:17,3,Punt,SEA
5340,532,3376,1:48,3,Punt,ARZ
5341,532,3732,11:54,4,Punt,ARZ
5342,532,3843,9:37,4,Punt,SEA
5343,532,4268,2:40,4,Punt,SEA
5344,533,719,5:03,1,Punt,BUF
5345,533,1171,13:59,2,Punt,BUF
5346,533,1655,5:51,2,Punt,BUF
5347,533,2111,0:35,2,Punt,BUF
5348,533,2862,7:07,3,Punt,BUF
5349,533,3250,14:30,4,Punt,BUF
5350,534,181,12:09,1,Punt,CHI
5351,534,891,0:05,1,Punt,GB
5352,534,989,13:38,2,Punt,CHI
5353,534,1583,5:16,2,Punt,GB
5354,534,1672,3:27,2,Punt,CHI
5355,534,1803,1:49,2,Punt,GB
5356,534,2510,8:20,3,Punt,CHI
5357,534,2701,4:09,3,Punt,GB
5358,534,2802,2:40,3,Punt,CHI
5359,535,124,13:13,1,Punt,DET
5360,535,1063,15:00,2,Punt,CLV
5361,535,1399,8:52,2,Punt,CLV
5362,535,1523,6:13,2,Punt,DET
5363,535,2409,8:34,3,Punt,DET
5364,535,2914,15:00,4,Punt,CLV
5365,535,3249,9:16,4,Punt,CLV
5366,535,3349,7:10,4,Punt,DET
5367,535,3447,5:32,4,Punt,CLV
5368,536,168,12:11,1,Punt,IND
5369,536,259,10:00,1,Punt,PIT
5370,536,419,6:35,1,Punt,IND
5371,536,670,1:47,1,Punt,PIT
5372,536,709,1:38,1,Punt,PIT
5373,536,754,1:38,1,Punt,PIT
5374,536,1075,13:12,2,Punt,PIT
5375,536,1576,4:25,2,Punt,PIT
5376,536,1763,1:48,2,Punt,IND
5377,536,2706,4:53,3,Punt,IND
5378,536,2833,2:47,3,Punt,PIT
5379,536,2943,1:16,3,Punt,IND
5380,536,3095,14:23,4,Punt,PIT
5381,536,3405,10:24,4,Punt,IND
5382,536,3779,3:28,4,Punt,IND
5383,537,171,11:38,1,Punt,LAC
5384,537,313,9:16,1,Punt,JAX
5385,537,399,7:43,1,Punt,LAC
5386,537,493,5:47,1,Punt,JAX
5387,537,622,4:44,1,Punt,LAC
5388,537,663,4:31,1,Punt,LAC
5389,537,920,0:34,1,Punt,JAX
5390,537,1232,10:24,2,Punt,LAC
5391,537,1385,6:55,2,Punt,JAX
5392,537,1475,6:28,2,Punt,LAC
5393,537,1606,3:56,2,Punt,JAX
5394,537,2000,14:07,3,Punt,JAX
5395,537,2495,6:26,3,Punt,LAC
5396,537,2903,15:00,4,Punt,LAC
5397,537,3026,14:06,4,Punt,JAX
5398,537,3382,9:06,4,Punt,JAX
5399,537,3475,7:41,4,Punt,LAC
5400,537,3603,6:09,4,Punt,JAX
5401,537,3726,2:51,4,Punt,LAC
5402,537,4183,1:08,4,Punt,LAC
5403,537,4649,6:22,5,Punt,JAX
5404,538,166,13:18,1,Punt,NYJ
5405,538,248,11:21,1,Punt,TB
5406,538,393,8:58,1,Punt,NYJ
5407,538,991,14:05,2,Punt,NYJ
5408,538,1084,11:46,2,Punt,TB
5409,538,1284,9:24,2,Punt,NYJ
5410,538,1395,7:32,2,Punt,TB
5411,538,2260,9:53,3,Punt,NYJ
5412,538,2386,8:27,3,Punt,TB
5413,538,2468,6:18,3,Punt,NYJ
5414,538,2573,5:24,3,Punt,TB
5415,538,3029,13:42,4,Punt,NYJ
5416,538,3908,2:00,4,Punt,TB
5417,539,123,13:32,1,Punt,CIN
5418,539,154,13:32,1,Punt,CIN
5419,539,837,1:01,1,Punt,TEN
5420,539,967,14:09,2,Punt,CIN
5421,539,2185,14:08,3,Punt,TEN
5422,539,2289,13:12,3,Punt,CIN
5423,539,2402,11:17,3,Punt,TEN
5424,539,2491,9:46,3,Punt,CIN
5425,539,2701,6:19,3,Punt,TEN
5426,539,2831,4:45,3,Punt,CIN
5427,539,3281,11:57,4,Punt,CIN
5428,539,3448,8:38,4,Punt,TEN
5429,539,3539,7:03,4,Punt,CIN
5430,539,3629,5:59,4,Punt,TEN
5431,540,563,6:14,1,Punt,WAS
5432,540,652,4:50,1,Punt,MIN
5433,540,3885,3:50,4,Punt,MIN
5434,541,434,9:14,1,Punt,HST
5435,541,520,8:20,1,Punt,LA
5436,541,695,5:02,1,Punt,HST
5437,541,817,2:34,1,Punt,LA
5438,541,1693,3:39,2,Punt,LA
5439,541,2418,13:18,3,Punt,LA
5440,541,2656,10:20,3,Punt,HST
5441,541,2685,10:09,3,Punt,HST
5442,541,2847,8:27,3,Punt,HST
5443,541,3081,4:03,3,Punt,LA
5444,541,3163,3:04,3,Punt,HST
5445,541,3520,14:07,4,Punt,HST
5446,542,345,9:15,1,Punt,DAL
5447,542,999,11:33,2,Punt,DAL
5448,542,1039,11:29,2,Punt,DAL
5449,542,1081,11:06,2,Punt,DAL
5450,542,1299,7:07,2,Punt,ATL
5451,542,1425,5:05,2,Punt,DAL
5452,542,2955,12:33,4,Punt,DAL
5453,542,3616,4:00,4,Punt,ATL
5454,543,2672,5:49,3,Punt,NYG
5455,543,3210,13:01,4,Punt,NYG
5456,543,3474,8:01,4,Punt,NYG
5457,543,3562,5:46,4,Punt,SF
5458,544,115,13:30,1,Punt,NE
5459,544,1202,10:44,2,Punt,DEN
5460,544,2871,1:40,3,Punt,DEN
5461,544,3165,12:23,4,Punt,NE
5462,544,3716,4:41,4,Punt,DEN
5463,545,176,12:16,1,Punt,MIA
5464,545,335,9:06,1,Punt,CAR
5465,545,429,7:37,1,Punt,MIA
5466,545,1052,13:23,2,Punt,MIA
5467,545,1900,0:54,2,Punt,CAR
5468,545,3157,0:12,3,Punt,MIA
5469,546,919,1:30,1,Punt,PIT
5470,546,1304,10:08,2,Punt,PIT
5471,546,1395,9:03,2,Punt,TEN
5472,546,1562,7:09,2,Punt,PIT
5473,546,2191,1:18,2,Punt,TEN
5474,546,3505,13:53,4,Punt,TEN
5475,547,849,0:13,1,Punt,DET
5476,547,1635,3:45,2,Punt,CHI
5477,547,2082,13:29,3,Punt,DET
5478,547,2189,12:38,3,Punt,CHI
5479,547,2364,9:17,3,Punt,DET
5480,547,2538,6:05,3,Punt,CHI
5481,547,2674,4:33,3,Punt,DET
5482,547,2801,2:14,3,Punt,CHI
5483,548,118,13:03,1,Punt,CLV
5484,548,288,9:02,1,Punt,JAX
5485,548,324,8:54,1,Punt,JAX
5486,548,602,5:15,1,Punt,CLV
5487,548,710,3:40,1,Punt,JAX
5488,548,813,2:57,1,Punt,CLV
5489,548,1297,10:25,2,Punt,JAX
5490,548,1402,9:31,2,Punt,CLV
5491,548,1557,5:55,2,Punt,JAX
5492,548,1647,4:54,2,Punt,CLV
5493,548,2272,13:36,3,Punt,JAX
5494,548,2429,11:37,3,Punt,CLV
5495,548,2574,10:37,3,Punt,JAX
5496,548,2818,6:01,3,Punt,CLV
5497,548,3084,14:29,4,Punt,JAX
5498,548,3174,12:11,4,Punt,CLV
5499,548,3257,10:40,4,Punt,JAX
5500,548,3968,1:30,4,Punt,JAX
5501,549,457,7:07,1,Punt,BLT
5502,549,1182,9:55,2,Punt,BLT
5503,549,1268,8:27,2,Punt,GB
5504,549,1633,1:49,2,Punt,GB
5505,549,2167,8:16,3,Punt,BLT
5506,549,2367,5:02,3,Punt,GB
5507,549,2461,3:14,3,Punt,BLT
5508,549,2711,13:45,4,Punt,BLT
5509,549,2869,11:06,4,Punt,GB
5510,549,2999,7:50,4,Punt,BLT
5511,549,3604,2:34,4,Punt,BLT
5512,549,3797,0:39,4,Punt,GB
5513,550,272,11:04,1,Punt,ARZ
5514,550,419,8:21,1,Punt,HST
5515,550,537,6:17,1,Punt,ARZ
5516,550,1190,9:03,2,Punt,ARZ
5517,550,1442,6:25,2,Punt,HST
5518,550,1537,4:40,2,Punt,ARZ
5519,550,2336,9:32,3,Punt,ARZ
5520,550,2460,8:38,3,Punt,HST
5521,550,3308,12:17,4,Punt,ARZ
5522,550,3486,8:49,4,Punt,HST
5523,550,3904,3:09,4,Punt,HST
5524,550,4159,0:20,4,Punt,HST
5525,551,687,3:28,1,Punt,MIN
5526,551,785,1:51,1,Punt,LA
5527,551,1261,10:49,2,Punt,LA
5528,551,1951,0:19,2,Punt,MIN
5529,551,2111,13:54,3,Punt,MIN
5530,551,2271,10:46,3,Punt,LA
5531,551,2636,5:24,3,Punt,LA
5532,551,3145,12:45,4,Punt,LA
5533,551,3408,8:25,4,Punt,LA
5534,552,1466,7:00,2,Punt,NO
5535,552,1978,1:46,2,Punt,WAS
5536,552,2409,13:03,3,Punt,WAS
5537,552,2436,12:59,3,Punt,WAS
5538,552,2747,7:31,3,Punt,NO
5539,552,2837,5:40,3,Punt,WAS
5540,552,3239,13:38,4,Punt,NO
5541,552,3393,11:34,4,Punt,WAS
5542,552,4167,2:00,4,Punt,WAS
5543,552,4605,9:05,5,Punt,WAS
5544,553,246,11:21,1,Punt,KC
5545,553,376,7:59,1,Punt,NYG
5546,553,1464,2:55,2,Punt,NYG
5547,553,1567,1:54,2,Punt,KC
5548,553,1683,1:10,2,Punt,NYG
5549,553,1916,12:52,3,Punt,NYG
5550,553,2152,7:18,3,Punt,KC
5551,553,2746,13:15,4,Punt,NYG
5552,553,2847,11:53,4,Punt,KC
5553,553,3101,7:47,4,Punt,NYG
5554,553,3320,4:18,4,Punt,NYG
5555,553,4171,6:06,5,Punt,KC
5556,554,1364,9:12,2,Punt,BUF
5557,554,1665,3:54,2,Punt,BUF
5558,554,2702,4:52,3,Punt,LAC
5559,554,3989,3:49,4,Punt,LAC
5560,554,4083,2:56,4,Punt,BUF
5561,555,150,12:47,1,Punt,DEN
5562,555,242,11:17,1,Punt,CIN
5563,555,1242,10:42,2,Punt,DEN
5564,555,1332,9:04,2,Punt,CIN
5565,555,1499,5:32,2,Punt,DEN
5566,555,1596,3:19,2,Punt,CIN
5567,555,1702,1:20,2,Punt,DEN
5568,555,1832,0:49,2,Punt,CIN
5569,555,2200,13:46,3,Punt,CIN
5570,555,2457,8:54,3,Punt,DEN
5571,555,2573,7:19,3,Punt,CIN
5572,555,2919,0:34,3,Punt,CIN
5573,555,3929,2:00,4,Punt,CIN
5574,556,182,11:23,1,Punt,OAK
5575,556,979,13:42,2,Punt,NE
5576,556,1199,9:03,2,Punt,OAK
5577,556,2193,11:10,3,Punt,OAK
5578,556,2573,4:55,3,Punt,OAK
5579,556,4009,0:26,4,Punt,NE
5580,557,828,1:27,1,Punt,PHI
5581,557,1076,14:24,2,Punt,DAL
5582,557,1160,13:20,2,Punt,PHI
5583,557,1250,12:30,2,Punt,DAL
5584,557,1341,10:53,2,Punt,PHI
5585,557,1498,8:19,2,Punt,PHI
5586,557,1987,0:15,2,Punt,PHI
5587,557,2404,8:15,3,Punt,DAL
5588,557,2694,2:59,3,Punt,DAL
5589,557,3496,3:25,4,Punt,PHI
5590,557,3606,2:00,4,Punt,DAL
5591,558,1123,15:00,2,Punt,ATL
5592,558,3485,10:24,4,Punt,ATL
5593,558,3664,9:03,4,Punt,SEA
5594,558,4298,1:55,4,Punt,ATL
5595,559,149,12:41,1,Punt,DET
5596,559,176,12:37,1,Punt,DET
5597,559,889,2:32,1,Punt,DET
5598,559,1002,0:57,1,Punt,MIN
5599,559,1825,2:08,2,Punt,DET
5600,559,2919,5:18,3,Punt,MIN
5601,559,3337,15:00,4,Punt,MIN
5602,559,3710,8:35,4,Punt,MIN
5603,559,3806,6:30,4,Punt,DET
5604,560,124,13:07,1,Punt,DAL
5605,560,571,3:56,1,Punt,DAL
5606,560,1053,9:02,2,Punt,DAL
5607,560,1703,0:25,2,Punt,DAL
5608,560,2248,5:53,3,Punt,DAL
5609,561,141,13:33,1,Punt,NYG
5610,561,238,11:54,1,Punt,WAS
5611,561,365,9:06,1,Punt,NYG
5612,561,484,8:07,1,Punt,WAS
5613,561,614,6:47,1,Punt,NYG
5614,561,948,14:21,2,Punt,NYG
5615,561,1093,12:39,2,Punt,WAS
5616,561,1767,1:39,2,Punt,WAS
5617,561,1884,1:14,2,Punt,NYG
5618,561,2239,11:59,3,Punt,WAS
5619,561,2361,10:14,3,Punt,NYG
5620,561,2669,5:39,3,Punt,NYG
5621,561,3117,13:10,4,Punt,WAS
5622,561,3208,11:50,4,Punt,NYG
5623,561,3348,10:13,4,Punt,WAS
5624,561,3433,8:44,4,Punt,NYG
5625,562,745,1:43,1,Punt,TB
5626,562,850,0:03,1,Punt,ATL
5627,562,949,14:15,2,Punt,TB
5628,562,1195,10:50,2,Punt,TB
5629,562,2820,2:37,3,Punt,ATL
5630,563,1240,7:49,2,Punt,CLV
5631,563,1492,5:22,2,Punt,CLV
5632,563,2741,2:34,3,Punt,CIN
5633,563,2837,1:13,3,Punt,CLV
5634,563,3081,12:32,4,Punt,CIN
5635,564,120,14:16,1,Punt,IND
5636,564,555,5:27,1,Punt,IND
5637,564,2008,13:14,3,Punt,TEN
5638,564,2517,3:04,3,Punt,TEN
5639,564,2815,14:51,4,Punt,IND
5640,564,2946,12:57,4,Punt,TEN
5641,564,3081,11:31,4,Punt,IND
5642,564,3484,4:12,4,Punt,IND
5643,564,3514,4:04,4,Punt,IND
5644,565,188,12:49,1,Punt,BUF
5645,565,297,11:50,1,Punt,KC
5646,565,399,9:48,1,Punt,BUF
5647,565,496,8:22,1,Punt,KC
5648,565,634,7:05,1,Punt,BUF
5649,565,699,6:05,1,Punt,KC
5650,565,1129,15:00,2,Punt,KC
5651,565,1373,10:30,2,Punt,KC
5652,565,2722,4:49,3,Punt,KC
5653,565,2813,2:58,3,Punt,BUF
5654,565,2936,0:45,3,Punt,KC
5655,565,3055,14:21,4,Punt,BUF
5656,565,3151,12:11,4,Punt,KC
5657,565,3392,7:17,4,Punt,BUF
5658,565,3738,2:35,4,Punt,BUF
5659,566,119,14:12,1,Punt,NE
5660,566,337,10:19,1,Punt,MIA
5661,566,915,14:55,2,Punt,MIA
5662,566,2173,13:23,3,Punt,MIA
5663,566,2723,5:13,3,Punt,NE
5664,566,2756,5:13,3,Punt,NE
5665,566,2839,3:14,3,Punt,MIA
5666,566,3403,10:37,4,Punt,NE
5667,566,3785,5:05,4,Punt,MIA
5668,566,3867,2:56,4,Punt,NE
5669,567,766,2:21,1,Punt,CAR
5670,567,945,14:23,2,Punt,NYJ
5671,567,1298,8:46,2,Punt,NYJ
5672,567,1407,7:18,2,Punt,CAR
5673,567,1497,6:22,2,Punt,NYJ
5674,567,1745,2:52,2,Punt,NYJ
5675,567,1836,2:19,2,Punt,CAR
5676,567,2349,13:31,3,Punt,NYJ
5677,567,2438,11:26,3,Punt,CAR
5678,567,2688,7:59,3,Punt,NYJ
5679,567,2736,7:50,3,Punt,NYJ
5680,567,2821,6:28,3,Punt,CAR
5681,567,3753,13:09,4,Punt,CAR
5682,567,3938,10:09,4,Punt,NYJ
5683,568,209,11:18,1,Punt,PHI
5684,568,306,9:47,1,Punt,CHI
5685,568,651,4:07,1,Punt,CHI
5686,568,1313,9:33,2,Punt,CHI
5687,568,1537,4:49,2,Punt,CHI
5688,568,2917,1:14,3,Punt,CHI
5689,568,3201,12:46,4,Punt,CHI
